DATE,USD_INR,returns,log_returns,SMA_7,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,volatility_30,price_vs_sma7,price_vs_sma30
1993-03-10,31.8,0.0,0.0,32.157143,30.61,31.635347,30.98507,0.650278,0.615641,64.889706,0.019767,0.988894,1.038876
1993-03-11,31.9,0.003145,0.00314,32.028571,30.696667,31.676063,31.052842,0.623221,0.617157,65.523466,0.019766,0.995986,1.039201
1993-03-12,31.8,-0.003135,-0.00314,31.957143,30.783333,31.69513,31.108187,0.586943,0.611114,63.718412,0.019763,0.995083,1.033027
1993-03-15,31.8,0.0,0.0,31.885714,30.865,31.711264,31.159433,0.551832,0.599258,63.718412,0.019765,0.997312,1.030293
1993-03-16,31.9,0.003145,0.00314,31.857143,30.95,31.7403,31.21429,0.526011,0.584608,65.523466,0.019759,1.001345,1.030695
1993-03-17,31.8,-0.003135,-0.00314,31.828571,31.025,31.749485,31.257675,0.49181,0.566049,63.051471,0.019772,0.999102,1.02498
1993-03-18,31.8,0.0,0.0,31.828571,31.098333,31.757257,31.297848,0.459409,0.544721,64.35272,0.019777,0.999102,1.022563
1993-03-19,31.75,-0.001572,-0.001574,31.821429,31.16,31.75614,31.33134,0.4248,0.520736,9.302326,0.019735,0.997755,1.018935
1993-03-22,31.75,0.0,0.0,31.8,31.221667,31.755196,31.362352,0.392843,0.495158,13.793103,0.019735,0.998428,1.016922
1993-03-23,31.75,0.0,0.0,31.792857,31.278333,31.754396,31.391067,0.363329,0.468792,21.052632,0.01973,0.998652,1.01508
1993-03-24,31.75,0.0,0.0,31.785714,31.33,31.75372,31.417655,0.336065,0.442247,21.052632,0.019724,0.998876,1.013406
1993-03-25,31.75,0.0,0.0,31.764286,31.371667,31.753148,31.442273,0.310875,0.415972,26.666667,0.019664,0.99955,1.01206
1993-03-26,31.75,0.0,0.0,31.757143,31.416667,31.752663,31.465067,0.287596,0.390297,30.769231,0.019647,0.999775,1.01061
1993-03-29,31.5,-0.007874,-0.007905,31.714286,31.453333,31.713792,31.467655,0.246137,0.361465,28.571429,0.01972,0.993243,1.001484
1993-03-30,31.5,0.0,0.0,31.678571,31.496667,31.680901,31.470051,0.21085,0.331342,28.571429,0.019667,0.994363,1.000106
1993-03-31,31.5,0.0,0.0,31.642857,31.545,31.65307,31.472269,0.180801,0.301234,16.666667,0.019632,0.995485,0.998573
1993-04-01,31.5,0.0,0.0,31.607143,31.589,31.629521,31.474323,0.155197,0.272027,20.0,0.019627,0.99661,0.997183
1993-04-02,31.6,0.003175,0.00317,31.585714,31.636333,31.624979,31.483633,0.141346,0.24589,33.333333,0.019627,1.000452,0.998852
1993-04-05,31.6,0.0,0.0,31.564286,31.680333,31.621136,31.492253,0.128884,0.222489,20.0,0.019626,1.001131,0.997464
1993-04-06,31.6,0.0,0.0,31.542857,31.724333,31.617884,31.500234,0.117651,0.201521,25.0,0.019626,1.001812,0.996081
1993-04-07,31.6,0.0,0.0,31.557143,31.771667,31.615133,31.507624,0.107509,0.182719,25.0,0.019608,1.001358,0.994597
1993-04-08,31.6,0.0,0.0,31.571429,31.812333,31.612805,31.514467,0.098338,0.165843,28.571429,0.019586,1.000905,0.993325
1993-04-09,31.6,0.0,0.0,31.585714,31.856667,31.610835,31.520802,0.090032,0.150681,28.571429,0.019566,1.000452,0.991943
1993-04-12,31.6,0.0,0.0,31.6,31.793333,31.609168,31.526669,0.082499,0.137044,28.571429,0.005154,1.0,0.993919
1993-04-13,31.6,0.0,0.0,31.6,31.753333,31.607758,31.532101,0.075657,0.124767,28.571429,0.003675,1.0,0.995171
1993-04-14,31.7,0.003165,0.00316,31.614286,31.733333,31.621949,31.544538,0.077411,0.115296,44.444444,0.002628,1.002711,0.99895
1993-04-15,31.6,-0.003155,-0.00316,31.614286,31.71,31.618572,31.548646,0.069926,0.106222,36.363636,0.002665,0.999548,0.996531
1993-04-16,31.6,0.0,0.0,31.614286,31.693333,31.615715,31.55245,0.063265,0.09763,66.666667,0.002458,0.999548,0.997055
1993-04-19,31.6,0.0,0.0,31.614286,31.68,31.613297,31.555972,0.057325,0.089569,66.666667,0.00241,0.999548,0.997475
1993-04-20,31.6,0.0,0.0,31.614286,31.673333,31.611251,31.559234,0.052018,0.082059,66.666667,0.002142,0.999548,0.997685
1993-04-21,31.6,0.0,0.0,31.614286,31.666667,31.60952,31.562253,0.047267,0.0751,66.666667,0.002142,0.999548,0.997895
1993-04-22,31.6,0.0,0.0,31.614286,31.656667,31.608056,31.565049,0.043006,0.068682,50.0,0.002048,0.999548,0.99821
1993-04-23,31.6,0.0,0.0,31.6,31.65,31.606816,31.567638,0.039178,0.062781,50.0,0.001977,1.0,0.99842
1993-04-26,31.6,0.0,0.0,31.6,31.643333,31.605768,31.570036,0.035732,0.057371,50.0,0.001977,1.0,0.998631
1993-04-27,31.65,0.001582,0.001581,31.607143,31.635,31.612573,31.575959,0.036614,0.05322,60.0,0.001905,1.001356,1.000474
1993-04-28,31.65,0.0,0.0,31.614286,31.63,31.618331,31.581443,0.036887,0.049953,60.0,0.001826,1.00113,1.000632
1993-04-29,31.65,0.0,0.0,31.621429,31.625,31.623203,31.586522,0.036681,0.047299,60.0,0.001826,1.000904,1.000791
1993-04-30,31.65,0.0,0.0,31.628571,31.621667,31.627326,31.591224,0.036102,0.045059,60.0,0.001807,1.000678,1.000896
1993-05-03,31.65,0.0,0.0,31.635714,31.618333,31.630814,31.595578,0.035236,0.043095,60.0,0.001807,1.000452,1.001002
1993-05-04,31.6,-0.00158,-0.001581,31.635714,31.613333,31.626073,31.595905,0.030168,0.04051,25.0,0.001827,0.998871,0.999578
1993-05-05,31.6,0.0,0.0,31.635714,31.608333,31.622062,31.596208,0.025854,0.037578,50.0,0.001827,0.998871,0.999736
1993-05-06,31.6,0.0,0.0,31.628571,31.603333,31.618668,31.596489,0.022179,0.034498,50.0,0.001827,0.999097,0.999895
1993-05-07,31.6,0.0,0.0,31.621429,31.598333,31.615796,31.596749,0.019047,0.031408,50.0,0.001827,0.999322,1.000053
1993-05-10,31.6,0.0,0.0,31.614286,31.601667,31.613366,31.59699,0.016376,0.028402,50.0,0.001093,0.999548,0.999947
1993-05-11,31.6,0.0,0.0,31.607143,31.605,31.611309,31.597213,0.014096,0.025541,50.0,0.001093,0.999774,0.999842
1993-05-12,31.6,0.0,0.0,31.6,31.608333,31.60957,31.59742,0.01215,0.022862,50.0,0.001093,1.0,0.999736
1993-05-13,31.6,0.0,0.0,31.6,31.611667,31.608097,31.597611,0.010487,0.020387,50.0,0.001093,1.0,0.999631
1993-05-14,31.6,0.0,0.0,31.6,31.611667,31.606852,31.597788,0.009064,0.018123,50.0,0.000928,1.0,0.999631
1993-05-17,31.6,0.0,0.0,31.6,31.611667,31.605797,31.597952,0.007846,0.016067,0.0,0.000928,1.0,0.999631
1993-05-18,31.6,0.0,0.0,31.6,31.611667,31.604906,31.598103,0.006802,0.014214,0.0,0.000928,1.0,0.999631
1993-05-19,31.6,0.0,0.0,31.6,31.611667,31.604151,31.598244,0.005907,0.012553,0.0,0.000928,1.0,0.999631
1993-05-20,31.6,0.0,0.0,31.6,31.611667,31.603512,31.598374,0.005138,0.01107,0.0,0.000928,1.0,0.999631
1993-05-21,31.6,0.0,0.0,31.6,31.611667,31.602972,31.598494,0.004478,0.009751,0.0,0.000928,1.0,0.999631
1993-05-27,31.7,0.003165,0.00316,31.614286,31.611667,31.616908,31.606301,0.010607,0.007433,100.0,0.000711,1.002711,1.002794
1993-05-28,31.7,0.0,0.0,31.628571,31.615,31.629691,31.613241,0.01645,0.009236,100.0,0.000711,1.002258,1.002689
1993-05-31,31.7,0.0,0.0,31.642857,31.618333,31.640508,31.619668,0.02084,0.011557,100.0,0.000711,1.001806,1.002583
1993-06-01,31.7,0.0,0.0,31.657143,31.621667,31.649661,31.625618,0.024042,0.014054,100.0,0.000711,1.001354,1.002477
1993-06-02,31.7,0.0,0.0,31.671429,31.625,31.657405,31.631128,0.026277,0.016499,100.0,0.000711,1.000902,1.002372
1993-06-03,31.7,0.0,0.0,31.685714,31.628333,31.663958,31.63623,0.027728,0.018745,100.0,0.000711,1.000451,1.002266
1993-06-04,31.7,0.0,0.0,31.7,31.631667,31.669503,31.640954,0.02855,0.020706,100.0,0.000711,1.0,1.00216
1993-06-07,31.7,0.0,0.0,31.7,31.635,31.674195,31.645327,0.028868,0.022338,100.0,0.000711,1.0,1.002055
1993-06-08,31.7,0.0,0.0,31.7,31.636667,31.678165,31.649377,0.028788,0.023628,100.0,0.000654,1.0,1.002002
1993-06-09,31.7,0.0,0.0,31.7,31.638333,31.681524,31.653127,0.028397,0.024582,100.0,0.000654,1.0,1.001949
1993-06-10,31.7,0.0,0.0,31.7,31.64,31.684367,31.656599,0.027768,0.025219,100.0,0.000654,1.0,1.001896
1993-06-11,31.7,0.0,0.0,31.7,31.641667,31.686772,31.659814,0.026958,0.025567,100.0,0.000654,1.0,1.001844
1993-06-14,31.7,0.0,0.0,31.7,31.643333,31.688807,31.662791,0.026016,0.025657,100.0,0.000654,1.0,1.001791
1993-06-15,31.7,0.0,0.0,31.7,31.646667,31.690529,31.665547,0.024982,0.025522,100.0,0.000577,1.0,1.001685
1993-06-22,31.6,-0.003155,-0.00316,31.685714,31.66,31.680507,31.669144,0.011363,0.020964,0.0,0.00083,0.997295,0.998105
1993-06-23,31.6,0.0,0.0,31.671429,31.66,31.668122,31.664023,0.004099,0.017591,0.0,0.00083,0.997745,0.998105
1993-06-24,31.6,0.0,0.0,31.657143,31.66,31.657641,31.65928,-0.001639,0.013745,0.0,0.00083,0.998195,0.998105
1993-06-25,31.6,0.0,0.0,31.642857,31.66,31.648773,31.654889,-0.006116,0.009773,0.0,0.00083,0.998646,0.998105
1993-06-28,31.6,0.0,0.0,31.628571,31.66,31.64127,31.650823,-0.009553,0.005908,0.0,0.00083,0.999097,0.998105
1993-06-29,31.6,0.0,0.0,31.614286,31.66,31.634921,31.647059,-0.012138,0.002298,0.0,0.00083,0.999548,0.998105
1993-06-30,31.6,0.0,0.0,31.6,31.66,31.629548,31.643573,-0.014025,-0.000966,0.0,0.00083,1.0,0.998105
1993-07-01,31.6,0.0,0.0,31.6,31.66,31.625002,31.640345,-0.015343,-0.003841,0.0,0.00083,1.0,0.998105
1993-07-02,31.6,0.0,0.0,31.6,31.66,31.621156,31.637357,-0.016201,-0.006313,0.0,0.00083,1.0,0.998105
1993-07-05,31.6,0.0,0.0,31.6,31.66,31.617901,31.634589,-0.016688,-0.008388,0.0,0.00083,1.0,0.998105
1993-07-06,31.6,0.0,0.0,31.6,31.66,31.615147,31.632027,-0.01688,-0.010087,0.0,0.00083,1.0,0.998105
1993-07-07,31.6,0.0,0.0,31.6,31.66,31.612817,31.629655,-0.016838,-0.011437,0.0,0.00083,1.0,0.998105
1993-07-08,31.6,0.0,0.0,31.6,31.656667,31.610845,31.627458,-0.016613,-0.012472,0.0,0.000577,1.0,0.99821
1993-07-09,31.6,0.0,0.0,31.6,31.653333,31.609176,31.625424,-0.016248,-0.013227,0.0,0.000577,1.0,0.998315
1993-08-12,31.63,0.000949,0.000949,31.604286,31.601,31.604782,31.606232,-0.00145,-0.004852,100.0,0.000173,1.000814,1.000918
1993-08-13,31.63,0.0,0.0,31.608571,31.602,31.608662,31.607992,0.000669,-0.003748,100.0,0.000173,1.000678,1.000886
1993-08-16,31.63,0.0,0.0,31.612857,31.603,31.611944,31.609622,0.002322,-0.002534,100.0,0.000173,1.000542,1.000854
1993-08-17,31.63,0.0,0.0,31.617143,31.604,31.614722,31.611132,0.00359,-0.001309,100.0,0.000173,1.000407,1.000823
1993-08-18,31.63,0.0,0.0,31.621429,31.605,31.617073,31.61253,0.004543,-0.000138,100.0,0.000173,1.000271,1.000791
1993-08-19,31.63,0.0,0.0,31.625714,31.606,31.619061,31.613824,0.005238,0.000937,100.0,0.000173,1.000136,1.000759
1993-08-20,31.63,0.0,0.0,31.63,31.607,31.620744,31.615022,0.005722,0.001894,100.0,0.000173,1.0,1.000728
1993-08-23,31.48,-0.004742,-0.004754,31.608571,31.603,31.599091,31.60502,-0.005929,0.000329,16.666667,0.000891,0.995932,0.996108
1993-08-24,31.63,0.004765,0.004754,31.608571,31.604,31.603847,31.606871,-0.003024,-0.000341,54.545455,0.00126,1.000678,1.000823
1993-08-25,31.63,0.0,0.0,31.608571,31.605,31.60787,31.608584,-0.000714,-0.000416,54.545455,0.00126,1.000678,1.000791
1993-08-26,31.63,0.0,0.0,31.608571,31.606,31.611275,31.61017,0.001104,-0.000112,54.545455,0.00126,1.000678,1.000759
1993-08-27,31.63,0.0,0.0,31.608571,31.607,31.614156,31.611639,0.002516,0.000414,54.545455,0.00126,1.000678,1.000728
1993-08-30,31.63,0.0,0.0,31.608571,31.608,31.616593,31.612999,0.003594,0.00105,54.545455,0.00126,1.000678,1.000696
1993-08-31,31.63,0.0,0.0,31.608571,31.609,31.618656,31.614259,0.004397,0.001719,54.545455,0.00126,1.000678,1.000664
1993-09-01,31.63,0.0,0.0,31.63,31.61,31.620401,31.615425,0.004976,0.002371,50.0,0.00126,1.0,1.000633
1993-09-02,31.63,0.0,0.0,31.63,31.611,31.621878,31.616504,0.005374,0.002971,50.0,0.00126,1.0,1.000601
1993-09-03,31.63,0.0,0.0,31.63,31.612,31.623127,31.617504,0.005623,0.003502,50.0,0.00126,1.0,1.000569
1993-09-06,31.63,0.0,0.0,31.63,31.613,31.624185,31.61843,0.005755,0.003952,50.0,0.00126,1.0,1.000538
1993-09-07,31.63,0.0,0.0,31.63,31.614,31.625079,31.619287,0.005793,0.00432,50.0,0.00126,1.0,1.000506
1993-09-08,31.63,0.0,0.0,31.63,31.615,31.625836,31.62008,0.005756,0.004608,50.0,0.00126,1.0,1.000474
1993-09-09,31.63,0.0,0.0,31.63,31.616,31.626477,31.620815,0.005662,0.004818,50.0,0.00126,1.0,1.000443
1993-09-10,31.63,0.0,0.0,31.63,31.617,31.627019,31.621495,0.005524,0.00496,100.0,0.00126,1.0,1.000411
1993-09-16,31.53,-0.003162,-0.003167,31.615714,31.617667,31.613087,31.616341,-0.003254,0.00338,0.0,0.001389,0.997289,0.997227
1993-09-17,31.53,0.0,0.0,31.601429,31.615333,31.600305,31.609946,-0.009641,0.000776,0.0,0.001389,0.99774,0.997301
1993-09-20,31.53,0.0,0.0,31.587143,31.613,31.589488,31.604024,-0.014535,-0.002286,0.0,0.001389,0.998191,0.997374
1993-09-21,31.53,0.0,0.0,31.572857,31.610667,31.580336,31.598541,-0.018204,-0.00547,0.0,0.001389,0.998643,0.997448
1993-09-22,31.53,0.0,0.0,31.558571,31.608333,31.572592,31.593464,-0.020871,-0.00855,0.0,0.001389,0.999095,0.997522
1993-09-23,31.53,0.0,0.0,31.544286,31.605,31.56604,31.588763,-0.022723,-0.011385,0.0,0.001376,0.999547,0.997627
1993-09-24,31.53,0.0,0.0,31.53,31.601667,31.560495,31.58441,-0.023915,-0.013891,0.0,0.001376,1.0,0.997732
1993-09-27,31.53,0.0,0.0,31.53,31.598333,31.555804,31.580379,-0.024576,-0.016028,0.0,0.001376,1.0,0.997837
1993-09-28,31.53,0.0,0.0,31.53,31.595,31.551834,31.576648,-0.024814,-0.017785,0.0,0.001376,1.0,0.997943
1993-09-29,31.53,0.0,0.0,31.53,31.591667,31.548475,31.573192,-0.024717,-0.019171,0.0,0.001376,1.0,0.998048
1993-09-30,31.53,0.0,0.0,31.53,31.588333,31.545632,31.569993,-0.02436,-0.020209,0.0,0.001376,1.0,0.998153
1993-10-01,31.53,0.0,0.0,31.53,31.585,31.543227,31.56703,-0.023803,-0.020928,0.0,0.001376,1.0,0.998259
1993-10-04,31.53,0.0,0.0,31.53,31.586667,31.541192,31.564287,-0.023095,-0.021361,0.0,0.001059,1.0,0.998206
1993-10-05,31.53,0.0,0.0,31.53,31.583333,31.539471,31.561748,-0.022277,-0.021544,0.0,0.000578,1.0,0.998311
1993-10-25,31.43,-0.003172,-0.003177,31.515714,31.533333,31.515529,31.533401,-0.017873,-0.014563,0.0,0.000805,0.99728,0.996723
1993-10-26,31.43,0.0,0.0,31.501429,31.526667,31.502371,31.525742,-0.023372,-0.016325,0.0,0.000805,0.997733,0.996934
1993-10-27,31.43,0.0,0.0,31.487143,31.52,31.491237,31.51865,-0.027413,-0.018542,0.0,0.000805,0.998185,0.997145
1993-10-28,31.43,0.0,0.0,31.472857,31.516667,31.481816,31.512083,-0.030268,-0.020888,0.0,0.00058,0.998638,0.99725
1993-10-29,31.43,0.0,0.0,31.458571,31.513333,31.473844,31.506003,-0.032159,-0.023142,0.0,0.00058,0.999092,0.997356
1993-11-01,31.43,0.0,0.0,31.444286,31.51,31.467099,31.500373,-0.033275,-0.025168,0.0,0.00058,0.999546,0.997461
1993-11-02,31.43,0.0,0.0,31.43,31.506667,31.461391,31.49516,-0.033769,-0.026889,0.0,0.00058,1.0,0.997567
1993-11-03,31.43,0.0,0.0,31.43,31.503333,31.456562,31.490334,-0.033772,-0.028265,0.0,0.00058,1.0,0.997672
1993-11-04,31.43,0.0,0.0,31.43,31.5,31.452475,31.485865,-0.033389,-0.02929,0.0,0.00058,1.0,0.997778
1993-11-05,31.43,0.0,0.0,31.43,31.496667,31.449018,31.481726,-0.032709,-0.029974,0.0,0.00058,1.0,0.997883
1993-11-08,31.43,0.0,0.0,31.43,31.493333,31.446092,31.477895,-0.031803,-0.03034,0.0,0.00058,1.0,0.997989
1993-11-09,31.43,0.0,0.0,31.43,31.49,31.443616,31.474347,-0.030731,-0.030418,0.0,0.00058,1.0,0.998095
1993-11-10,31.43,0.0,0.0,31.43,31.486667,31.441521,31.471062,-0.029541,-0.030242,0.0,0.00058,1.0,0.9982
1993-11-11,31.43,0.0,0.0,31.43,31.483333,31.439749,31.46802,-0.028272,-0.029848,0.0,0.00058,1.0,0.998306
1993-11-19,31.44,0.000318,0.000318,31.431429,31.463667,31.435117,31.4547,-0.019584,-0.024493,100.0,0.000585,1.000273,0.999248
1993-11-22,31.44,0.0,0.0,31.432857,31.460667,31.435868,31.453611,-0.017743,-0.023143,100.0,0.000585,1.000227,0.999343
1993-11-23,31.44,0.0,0.0,31.434286,31.457667,31.436504,31.452603,-0.016099,-0.021734,100.0,0.000585,1.000182,0.999438
1993-11-24,31.44,0.0,0.0,31.435714,31.454667,31.437041,31.451669,-0.014628,-0.020313,100.0,0.000585,1.000136,0.999534
1993-11-25,31.44,0.0,0.0,31.437143,31.451667,31.437497,31.450805,-0.013308,-0.018912,100.0,0.000585,1.000091,0.999629
1993-11-26,31.44,0.0,0.0,31.438571,31.448667,31.437882,31.450005,-0.012123,-0.017554,100.0,0.000585,1.000045,0.999724
1993-11-29,31.44,0.0,0.0,31.44,31.445667,31.438208,31.449264,-0.011056,-0.016255,100.0,0.000585,1.0,0.99982
1993-11-30,31.44,0.0,0.0,31.44,31.442667,31.438483,31.448577,-0.010094,-0.015023,100.0,0.000585,1.0,0.999915
1993-12-01,31.44,0.0,0.0,31.44,31.439667,31.438717,31.447942,-0.009225,-0.013863,100.0,0.000585,1.0,1.000011
1993-12-02,31.44,0.0,0.0,31.44,31.436667,31.438914,31.447354,-0.00844,-0.012778,100.0,0.000585,1.0,1.000106
1993-12-03,31.44,0.0,0.0,31.44,31.433667,31.439081,31.446809,-0.007728,-0.011768,100.0,0.000585,1.0,1.000201
1993-12-06,31.44,0.0,0.0,31.44,31.434,31.439223,31.446305,-0.007082,-0.010831,100.0,5.8e-05,1.0,1.000191
1993-12-07,31.44,0.0,0.0,31.44,31.434333,31.439342,31.445838,-0.006495,-0.009964,100.0,5.8e-05,1.0,1.00018
1993-12-08,31.44,0.0,0.0,31.44,31.434667,31.439443,31.445405,-0.005962,-0.009163,100.0,5.8e-05,1.0,1.00017
1994-02-18,31.37,-0.002226,-0.002229,31.43,31.437667,31.429231,31.434914,-0.005683,-0.001262,0.0,0.000407,0.998091,0.997848
1994-02-21,31.37,0.0,0.0,31.42,31.435333,31.420118,31.430105,-0.009987,-0.003007,0.0,0.000407,0.998409,0.997922
1994-02-22,31.44,0.002231,0.002229,31.42,31.435333,31.423177,31.430838,-0.007661,-0.003938,50.0,0.000585,1.000637,1.000148
1994-02-23,31.44,0.0,0.0,31.42,31.435333,31.425765,31.431517,-0.005752,-0.004301,50.0,0.000585,1.000637,1.000148
1994-02-24,31.75,0.00986,0.009812,31.464286,31.445667,31.475647,31.455108,0.020539,0.000667,84.444444,0.001885,1.009081,1.009678
1994-02-25,31.44,-0.009764,-0.009812,31.464286,31.445667,31.470163,31.453989,0.016174,0.003769,50.0,0.002642,0.999228,0.99982
1994-02-28,31.37,-0.002226,-0.002229,31.454286,31.443333,31.454753,31.447768,0.006986,0.004412,45.783133,0.002673,0.99732,0.997668
1994-03-01,31.72,0.011157,0.011095,31.504286,31.452667,31.495561,31.467933,0.027628,0.009055,61.864407,0.003363,1.006847,1.0085
1994-03-02,31.4,-0.010088,-0.01014,31.508571,31.451333,31.480859,31.462901,0.017958,0.010836,48.666667,0.003865,0.996554,0.998368
1994-03-03,31.44,0.001274,0.001273,31.508571,31.451333,31.474573,31.461205,0.013368,0.011342,50.0,0.003873,0.997824,0.99964
1994-03-04,31.4,-0.001272,-0.001273,31.502857,31.45,31.4631,31.456671,0.006429,0.01036,48.734177,0.00388,0.996735,0.99841
1994-03-07,31.38,-0.000637,-0.000637,31.45,31.448,31.450316,31.450992,-0.000676,0.008153,48.125,0.003881,0.997774,0.997838
1994-03-08,31.44,0.001912,0.00191,31.45,31.448,31.448729,31.450177,-0.001449,0.006232,50.0,0.003898,0.999682,0.999746
1994-03-09,31.44,0.0,0.0,31.46,31.448,31.447386,31.449423,-0.002038,0.004578,50.0,0.003898,0.999364,0.999746
1994-03-10,31.3725,-0.002147,-0.002149,31.410357,31.44575,31.435865,31.443725,-0.007861,0.002091,50.075415,0.003918,0.998795,0.997671
1994-03-11,31.44,0.002152,0.002149,31.416071,31.44575,31.436501,31.443449,-0.006948,0.000283,52.028986,0.003939,1.000762,0.999817
1994-03-14,31.44,0.0,0.0,31.416071,31.44575,31.437039,31.443194,-0.006155,-0.001005,50.0,0.003939,1.000762,0.999817
1994-03-15,31.37,-0.002226,-0.002229,31.411786,31.443417,31.426726,31.437772,-0.011047,-0.003013,47.971014,0.00396,0.99867,0.997665
1994-03-16,31.375,0.000159,0.000159,31.411071,31.44125,31.418768,31.433122,-0.014355,-0.005281,36.795775,0.00396,0.998852,0.997893
1994-03-17,31.37,-0.000159,-0.000159,31.401071,31.438917,31.411265,31.428447,-0.017182,-0.007661,46.860987,0.00396,0.99901,0.997808
1994-03-18,31.43,0.001913,0.001911,31.399643,31.438583,31.414147,31.428562,-0.014414,-0.009012,52.714932,0.003977,1.000967,0.999727
1994-03-21,31.38,-0.001591,-0.001592,31.400714,31.436583,31.408894,31.424965,-0.016071,-0.010424,28.881988,0.003987,0.99934,0.9982
1994-03-22,31.4,0.000637,0.000637,31.395,31.43525,31.407526,31.423115,-0.01559,-0.011457,50.0,0.003989,1.000159,0.998879
1994-03-23,31.42,0.000637,0.000637,31.392143,31.434583,31.409445,31.422885,-0.01344,-0.011854,47.938144,0.003991,1.000887,0.999536
1994-03-24,31.42,0.0,0.0,31.399286,31.433917,31.411069,31.422671,-0.011602,-0.011803,52.247191,0.003991,1.00066,0.999557
1994-03-25,31.37,-0.001591,-0.001593,31.398571,31.431583,31.40475,31.418769,-0.014019,-0.012246,48.947368,0.004001,0.99909,0.998041
1994-03-28,31.37,0.0,0.0,31.398571,31.42925,31.399404,31.415157,-0.015753,-0.012948,41.566265,0.004001,0.99909,0.998115
1994-03-29,31.37,0.0,0.0,31.39,31.426917,31.39488,31.411812,-0.016931,-0.013744,41.566265,0.004001,0.999363,0.998189
1994-03-30,31.42,0.001594,0.001593,31.395714,31.42625,31.398745,31.412418,-0.013673,-0.01373,55.974843,0.004013,1.000774,0.999801
1994-03-31,31.37,-0.001591,-0.001593,31.391429,31.423917,31.394323,31.409276,-0.014954,-0.013975,40.789474,0.004023,0.999317,0.998284
1994-04-01,31.42,0.001594,0.001593,31.391429,31.425583,31.398273,31.410071,-0.011798,-0.013539,47.674419,0.004013,1.00091,0.999822
1994-04-04,31.42,0.0,0.0,31.391429,31.42725,31.401616,31.410806,-0.00919,-0.01267,56.944444,0.004013,1.00091,0.999769
1994-04-05,31.37,-0.001591,-0.001593,31.391429,31.424917,31.396752,31.407783,-0.011032,-0.012342,49.382716,0.004002,0.999317,0.998252
1994-04-06,31.37,0.0,0.0,31.391429,31.422583,31.392636,31.404985,-0.012349,-0.012343,50.0,0.004002,0.999317,0.998327
1994-04-07,31.37,0.0,0.0,31.391429,31.409917,31.389154,31.402393,-0.01324,-0.012523,41.176471,0.003541,0.999317,0.998729
1994-04-08,31.37,0.0,0.0,31.384286,31.407583,31.386207,31.399994,-0.013787,-0.012775,48.275862,0.003062,0.999545,0.998803
1994-04-11,31.42,0.001594,0.001593,31.391429,31.40925,31.391406,31.401476,-0.01007,-0.012234,53.125,0.003049,1.00091,1.000342
1994-04-12,31.42,0.0,0.0,31.391429,31.39925,31.395805,31.402848,-0.007043,-0.011196,50.0,0.002225,1.00091,1.000661
1994-04-13,31.42,0.0,0.0,31.391429,31.399917,31.399527,31.404118,-0.004591,-0.009875,50.0,0.001228,1.00091,1.00064
1994-04-14,31.42,0.0,0.0,31.398571,31.39925,31.402677,31.405295,-0.002618,-0.008424,60.0,0.001205,1.000682,1.000661
1994-04-15,31.37,-0.001591,-0.001593,31.398571,31.39825,31.39765,31.40268,-0.005031,-0.007745,50.0,0.001218,0.99909,0.9991
1994-04-18,31.37,0.0,0.0,31.398571,31.397917,31.393396,31.40026,-0.006864,-0.007569,50.0,0.001213,0.99909,0.999111
1994-04-19,31.37,0.0,0.0,31.398571,31.395583,31.389797,31.398018,-0.008222,-0.007699,40.0,0.001157,0.99909,0.999185
1994-04-20,31.42,0.001594,0.001593,31.398571,31.394917,31.394443,31.399646,-0.005203,-0.0072,60.0,0.001197,1.000682,1.000799
1994-04-21,31.37,-0.001591,-0.001593,31.391429,31.394833,31.390683,31.39745,-0.006768,-0.007114,40.0,0.001167,0.999317,0.999209
1994-04-22,31.37,0.0,0.0,31.384286,31.3925,31.387501,31.395417,-0.007916,-0.007274,40.0,0.001094,0.999545,0.999283
1994-04-25,31.42,0.001594,0.001593,31.384286,31.391833,31.392501,31.397238,-0.004737,-0.006767,60.0,0.001135,1.001138,1.000897
1994-04-26,31.37,-0.001591,-0.001593,31.384286,31.391833,31.389039,31.39522,-0.006181,-0.00665,50.0,0.001098,0.999545,0.999304
1994-04-27,31.42,0.001594,0.001593,31.391429,31.393333,31.393802,31.397056,-0.003254,-0.005971,57.142857,0.001135,1.00091,1.000849
1994-04-28,31.37,-0.001591,-0.001593,31.391429,31.393333,31.39014,31.395052,-0.004911,-0.005759,50.0,0.001174,0.999317,0.999257
1994-04-29,31.37,0.0,0.0,31.384286,31.391333,31.387042,31.393196,-0.006154,-0.005838,42.857143,0.001117,0.999545,0.99932
1994-05-02,31.38,0.000319,0.000319,31.385714,31.391333,31.385958,31.392219,-0.00626,-0.005922,44.444444,0.001081,0.999818,0.999639
1994-05-03,31.37,-0.000319,-0.000319,31.385714,31.390333,31.383503,31.390573,-0.007069,-0.006152,43.243243,0.001076,0.999499,0.999352
1994-05-04,31.37,0.0,0.0,31.378571,31.388667,31.381426,31.389049,-0.007623,-0.006446,43.243243,0.001068,0.999727,0.999405
1994-05-05,31.37,0.0,0.0,31.378571,31.387,31.379668,31.387638,-0.00797,-0.006751,50.0,0.001068,0.999727,0.999458
1994-05-06,31.38,0.000319,0.000319,31.372857,31.387333,31.379719,31.387072,-0.007353,-0.006871,51.515152,0.00103,1.000228,0.999766
